coin,size,entry_price,position_value,unrealized_pnl,leverage,margin_used,timestamp,human_time
ETH,-115.8209,4316.99,500450.52681,-452.17311,25.0,20018.021072,1757023086873,2025-09-04 21:58:06
ETH,-138.9476,4318.16,600795.52764,-797.32314,25.0,24031.821105,1757024718123,2025-09-04 22:25:18
ETH,-162.0636,4319.27,701087.1336,-1089.1131,25.0,28043.485344,1757024756218,2025-09-04 22:25:56
ETH,-185.1689,4320.36,801522.10054,-1524.34164,25.0,32060.884021,1757025235360,2025-09-04 22:33:55
ETH,-208.2156,4322.43,904134.59988,-4137.20968,25.0,36165.383995,1757026686395,2025-09-04 22:58:06
ETH,-231.2215,4324.84,1005258.5934,-5261.45767,25.0,40210.343736,1757026857207,2025-09-04 23:00:57
ETH,-0.0001,4324.84,0.43001,0.002474,25.0,0.0172,1757029882414,2025-09-04 23:51:22
ETH,46.5656,4295.0,200003.90856,4.65656,25.0,8000.156342,1757030264008,2025-09-04 23:57:44
ETH,0.026,4295.0,111.8494,0.1794,25.0,4.473976,1757030506313,2025-09-05 00:01:46
ETH,-231.8849,4312.0,999771.74635,115.94245,25.0,39990.869854,1757032573368,2025-09-05 00:36:13
ETH,-459.2609,4355.61,2020426.47737,-20061.65097,25.0,80817.059094,1757062390440,2025-09-05 08:53:10
ETH,-459.9419,4355.69,2026274.04045,-22909.00045,25.0,81050.961618,1757062788255,2025-09-05 08:59:48
ETH,-686.2447,4372.14,3024074.51949,-23709.86381,25.0,120962.980779,1757062807575,2025-09-05 09:00:07
ETH,-912.7965,4382.53,4028079.67485,-27715.37397,25.0,161123.186994,1757066910173,2025-09-05 10:08:30
ETH,-1025.6633,4387.75,4544714.0823,-44349.85742,25.0,181788.563292,1757074715529,2025-09-05 12:18:35
ETH,-1138.3012,4393.43,5064415.86892,-63364.91475,25.0,202576.634756,1757074833089,2025-09-05 12:20:33
ETH,-1164.5194,4394.68,5178151.96404,-60456.23807,25.0,207126.078561,1757075392776,2025-09-05 12:29:52
ETH,-1362.4877,4404.48,6084461.32189,-83404.81491,25.0,243378.452875,1757075422981,2025-09-05 12:30:22
ETH,-1474.0873,4410.09,6603026.65162,-102160.47923,25.0,264121.066064,1757075452194,2025-09-05 12:30:52
ETH,-1697.9386,4417.81,7592841.83148,-91655.33596,25.0,303713.673259,1757076925429,2025-09-05 12:55:25
ETH,-1921.5772,4424.49,8598673.65456,-96656.25767,25.0,343946.946182,1757077218945,2025-09-05 13:00:18
ETH,-2145.0034,4430.01,9607041.22792,-104647.83146,25.0,384281.649116,1757077238316,2025-09-05 13:00:38
ETH,-2368.2799,4434.47,10598763.03647,-96681.90405,25.0,423950.521458,1757077259682,2025-09-05 13:00:59
ETH,-0.0001,4434.47,0.44304,0.000407,25.0,0.017721,1757081002717,2025-09-05 14:03:22
ETH,45.1466,4430.0,199967.83538,-31.60262,25.0,7998.713415,1757081228300,2025-09-05 14:07:08
ETH,90.3137,4428.99,400044.53415,45.17735,25.0,16001.781366,1757081273497,2025-09-05 14:07:53
ETH,135.5012,4427.99,599823.16204,-176.06976,25.0,23992.926481,1757081387420,2025-09-05 14:09:47
ETH,173.3139,4427.12,766879.34472,-403.27188,25.0,30675.173788,1757081432596,2025-09-05 14:10:32
ETH,248.5517,4425.63,1098847.0657,-1151.8929,25.0,43953.882628,1757081476519,2025-09-05 14:11:16
ETH,520.26,4420.6,2295074.964,-4787.294,25.0,91802.99856,1757081518700,2025-09-05 14:11:58
ETH,724.4341,4417.04,3191132.2105,-8729.3569,25.0,127645.28842,1757081561019,2025-09-05 14:12:41
ETH,860.6737,4414.9,3791870.12009,-7924.97009,25.0,151674.804803,1757081604769,2025-09-05 14:13:24
ETH,997.0373,4412.83,4386964.12,-12796.99657,25.0,175478.5648,1757081681884,2025-09-05 14:14:41
ETH,1133.4009,4411.25,4975403.27082,-24321.96606,25.0,199016.130832,1757081734714,2025-09-05 14:15:34
ETH,1543.8818,4404.13,6769612.91664,-29844.10037,25.0,270784.516665,1757081783462,2025-09-05 14:16:23
ETH,1841.077,4398.97,8039430.9359,-59421.20981,25.0,321577.237436,1757081835251,2025-09-05 14:17:15
ETH,2069.9361,4396.0,9042722.84646,-56733.96378,25.0,361708.913858,1757081880758,2025-09-05 14:18:00
ETH,2299.0365,4392.69,10021500.1035,-77467.35517,25.0,400860.00414,1757081916817,2025-09-05 14:18:36
ETH,2413.7522,4390.69,10510442.57968,-87597.38842,25.0,420417.703187,1757081963464,2025-09-05 14:19:23
ETH,2643.5289,4387.48,11498028.95055,-100412.60857,25.0,459921.158022,1757082120475,2025-09-05 14:22:00
ETH,2874.1802,4383.43,12452960.55254,-145815.58281,25.0,498118.422101,1757082283602,2025-09-05 14:24:43
ETH,3104.9085,4379.74,13448600.6769,-150115.46306,25.0,537944.027076,1757082325958,2025-09-05 14:25:25
ETH,3220.3446,4378.15,13967922.66804,-131260.35409,25.0,558716.906721,1757082361221,2025-09-05 14:26:01
ETH,3336.0317,4376.29,14421998.64227,-177448.61021,25.0,576879.94569,1757082599038,2025-09-05 14:29:59
ETH,3451.7617,4374.36,14926798.29548,-172470.76153,25.0,597071.931819,1757082641943,2025-09-05 14:30:41
ETH,3567.5936,4372.32,15394166.384,-204513.2495,25.0,615766.65536,1757082691177,2025-09-05 14:31:31
ETH,3685.0251,4368.67,15707419.48875,-391248.18728,25.0,628296.77955,1757084638880,2025-09-05 15:03:58
ETH,3801.8775,4365.93,16268994.198,-329755.00907,25.0,650759.76792,1757087909432,2025-09-05 15:58:29
ETH,3918.8037,4363.28,16766209.75008,-332660.36526,25.0,670648.390003,1757087945579,2025-09-05 15:59:05
ETH,4035.6507,4360.85,17260478.0439,-338392.06914,25.0,690419.121756,1757088052648,2025-09-05 16:00:52
ETH,4152.555,4358.47,17755494.669,-343313.4978,25.0,710219.78676,1757088134942,2025-09-05 16:02:14
ETH,4269.0643,4356.65,18318981.81773,-279872.61374,25.0,732759.272709,1757091088545,2025-09-05 16:51:28
ETH,4034.4878,4356.65,17209914.60846,-366970.166417,25.0,688396.584338,1757176508073,2025-09-06 16:35:08
ETH,3800.1861,4356.65,16233254.96337,-322857.364619,25.0,649330.198534,1757176579587,2025-09-06 16:36:19
ETH,3566.0489,4356.65,15230594.8519,-305461.699472,25.0,609223.794076,1757176651831,2025-09-06 16:37:31
ETH,3563.5466,4356.65,15216343.982,-308810.903297,25.0,608653.75928,1757177010600,2025-09-06 16:43:30
ETH,3544.4105,4356.65,15136050.5992,-305734.837108,25.0,605442.023968,1757177046633,2025-09-06 16:44:06
ETH,3320.2806,4356.65,14185566.83544,-279761.210909,25.0,567422.673417,1757177082292,2025-09-06 16:44:42
ETH,3314.3647,4356.65,14159960.30781,-279594.183669,25.0,566398.412312,1757177118552,2025-09-06 16:45:18
ETH,3097.7746,4356.65,13242057.08262,-253888.351198,25.0,529682.283304,1757177153726,2025-09-06 16:45:53
ETH,3031.5154,4356.65,12960637.78962,-246638.95025,25.0,518425.511584,1757177190019,2025-09-06 16:46:30
ETH,2863.9112,4356.65,12245511.50896,-231571.001224,25.0,489820.460358,1757177225499,2025-09-06 16:47:05
ETH,22.5891,4426.4,99988.39224,0.0,25.0,3999.535689,1758031986771,2025-09-16 14:13:06
ETH,45.1782,4426.65,199999.37358,11.29455,25.0,7999.974943,1758031994438,2025-09-16 14:13:14
ETH,0.0001,4426.65,0.44437,0.001705,25.0,0.017774,1758032194806,2025-09-16 14:16:34
ETH,22.5928,4475.72,100734.51736,-384.564005,25.0,4029.380694,1758132019226,2025-09-17 18:00:19
ETH,22.5022,4444.0,100011.0279,11.2511,25.0,4000.441116,1758132922495,2025-09-17 18:15:22
ETH,0.0021,4444.0,9.3975,0.0651,25.0,0.3759,1758133097463,2025-09-17 18:18:17
HYPE,84655.82,39.8523,3914400.46098,540666.32616,10.0,391440.046098,1755203450794,2025-08-14 20:30:50
HYPE,85500.27,39.9002,3826735.58439,415254.53457,10.0,382673.558439,1755209057454,2025-08-14 22:04:17
HYPE,87720.02,40.0305,3952400.94114,440920.15382,10.0,395240.094114,1755212546228,2025-08-14 23:02:26
HYPE,87720.02,40.0305,4093893.3334,582412.54608,10.0,409389.33334,1755355380992,2025-08-16 14:43:00
HYPE,94791.2,40.2076,4018009.3856,206677.4056,10.0,401800.93856,1755706995524,2025-08-20 16:23:15
HYPE,97150.24,40.2606,4114604.11472,203272.42912,10.0,411460.411472,1755707182683,2025-08-20 16:26:22
HYPE,100407.45,40.3257,4244825.3562,195821.17553,10.0,424482.53562,1755707658530,2025-08-20 16:34:18
HYPE,120809.35,40.6535,5102020.4692,190689.18123,10.0,510202.04692,1755707720931,2025-08-20 16:35:20
HYPE,131444.85,40.7719,5536851.41655,177590.52085,10.0,553685.141655,1755707832943,2025-08-20 16:37:12
HYPE,133827.73,40.793,5610192.26933,150946.99744,10.0,561019.226933,1755708978848,2025-08-20 16:56:18
HYPE,1936.86,46.4957,92153.86194,2098.138742,3.0,30717.95398,1756233601714,2025-08-26 18:40:01
HYPE,1746.83,46.4957,85004.24146,3784.102187,3.0,28334.747153,1756239621723,2025-08-26 20:20:21
HYPE,1572.15,46.4957,77294.75475,4196.489918,3.0,25764.91825,1756242402153,2025-08-26 21:06:42
HYPE,872.15,46.4957,43348.47145,2797.218915,3.0,14449.490483,1756245461393,2025-08-26 21:57:41
HYPE,264.0,46.4957,13258.344,983.470792,3.0,4419.448,1756310822467,2025-08-27 16:07:02
HYPE,33191.16,40.793,1675456.56564,321486.926501,10.0,167545.656564,1756319037625,2025-08-27 18:23:57
HYPE,34977.47,41.1558,1676505.11457,236976.585361,10.0,167650.511457,1756331622391,2025-08-27 21:53:42
HYPE,37366.78,41.5869,1786281.55112,232312.240841,10.0,178628.155112,1756331645437,2025-08-27 21:54:05
HYPE,39469.82,41.9046,1878092.44506,224123.582781,10.0,187809.244506,1756332244784,2025-08-27 22:04:04
HYPE,40272.27,42.0141,1909670.77113,217664.173951,10.0,190967.077113,1756332488155,2025-08-27 22:08:08
HYPE,42389.56,42.2747,2004559.90284,212553.698961,10.0,200455.990284,1756336559944,2025-08-27 23:15:59
HYPE,44504.61,42.5125,2103154.35477,211148.586891,10.0,210315.435477,1756336739544,2025-08-27 23:18:59
HYPE,46625.95,42.7231,2198320.2906,206314.555121,10.0,219832.02906,1756336888954,2025-08-27 23:21:28
HYPE,46649.43,42.7253,2200593.56139,207480.509111,10.0,220059.356139,1756337617372,2025-08-27 23:33:37
HYPE,48746.39,42.9161,2297319.86792,205314.182041,10.0,229731.986792,1756337637257,2025-08-27 23:33:57
HYPE,50871.78,43.0888,2393720.73612,201715.450741,10.0,239372.073612,1756337965013,2025-08-27 23:39:25
HYPE,53003.97,43.2421,2489331.45105,197326.454671,10.0,248933.145105,1756338477711,2025-08-27 23:47:57
HYPE,53104.95,43.2487,2481753.62835,185032.865971,10.0,248175.362835,1756340527606,2025-08-28 00:22:07
HYPE,55145.29,43.3764,2576222.51293,184217.872551,10.0,257622.251293,1756340649019,2025-08-28 00:24:09
HYPE,57240.84,43.5354,2732563.21992,240558.933541,10.0,273256.321992,1756397703055,2025-08-28 16:15:03
HYPE,59336.39,43.6832,2832303.90387,240299.971491,10.0,283230.390387,1756397729171,2025-08-28 16:15:29
HYPE,61015.07,43.7923,2907673.16085,235680.126471,10.0,290767.316085,1756398138522,2025-08-28 16:22:18
HYPE,61435.02,43.8187,2927563.00806,235559.356181,10.0,292756.300806,1756398162384,2025-08-28 16:22:42
HYPE,63542.5,43.9391,3015536.4225,223532.844621,10.0,301553.64225,1756400046283,2025-08-28 16:54:06
HYPE,65674.69,44.0352,3077844.34685,185841.057971,10.0,307784.434685,1756400695447,2025-08-28 17:04:55
HYPE,74227.2,44.348,3460175.1552,168346.839101,10.0,346017.51552,1756400739231,2025-08-28 17:05:39
HYPE,82826.09,44.5731,3850087.96756,158271.672111,10.0,385008.796756,1756400781369,2025-08-28 17:06:21
HYPE,87148.72,44.6624,4056424.32112,164150.824311,10.0,405642.432112,1756400832867,2025-08-28 17:07:12
HYPE,89312.28,44.6996,4127745.64476,135514.736871,10.0,412774.564476,1756401071487,2025-08-28 17:11:11
HYPE,89626.24,44.7049,4144855.09504,138119.235151,10.0,414485.509504,1756401177259,2025-08-28 17:12:57
HYPE,95810.47,44.7988,4415042.26807,122843.186891,10.0,441504.226807,1756401212966,2025-08-28 17:13:32
HYPE,100153.57,44.8531,4611671.28422,119472.448041,10.0,461167.128422,1756410119523,2025-08-28 19:41:59
HYPE,102326.06,44.878,4714673.2145,122474.663621,10.0,471467.32145,1756410210208,2025-08-28 19:43:30
HYPE,104499.97,44.9014,4807834.61976,115636.208881,10.0,480783.461976,1756410252301,2025-08-28 19:44:12
HYPE,105051.38,44.9071,4838456.46004,120893.189161,10.0,483845.646004,1756410288675,2025-08-28 19:44:48
HYPE,106673.88,44.9238,4904438.30688,112240.036001,10.0,490443.830688,1756410671111,2025-08-28 19:51:11
HYPE,108845.8,44.9463,5012240.2442,120014.336971,10.0,501224.02442,1756418360514,2025-08-28 21:59:20
HYPE,111019.14,44.9673,5110099.99506,117859.231941,10.0,511009.999506,1756418594271,2025-08-28 22:03:14
HYPE,113189.13,44.9897,5220961.81038,128615.278521,10.0,522096.181038,1756419682939,2025-08-28 22:21:22
HYPE,113407.48,44.9912,5193949.17652,91602.654161,10.0,519394.917652,1756420754261,2025-08-28 22:39:14
HYPE,115590.69,45.0065,5294631.55545,92294.015091,10.0,529463.155545,1756420776154,2025-08-28 22:39:36
HYPE,117770.76,45.0227,5402498.07348,100134.240221,10.0,540249.807348,1756421001843,2025-08-28 22:43:21
HYPE,120034.02,45.007,5304423.37782,-97954.164729,10.0,530442.337782,1756467509122,2025-08-29 11:38:29
HYPE,122296.36,44.9916,5402319.40664,-99997.966989,10.0,540231.940664,1756467556410,2025-08-29 11:39:16
HYPE,126821.69,44.9634,5607167.37997,-95169.309859,10.0,560716.737997,1756467773070,2025-08-29 11:42:53
HYPE,129082.39,44.9505,5709185.02731,-93143.597929,10.0,570918.502731,1756467817796,2025-08-29 11:43:37
HYPE,131342.99,44.9381,5811139.24956,-91170.155989,10.0,581113.924956,1756468256280,2025-08-29 11:50:56
HYPE,133611.18,44.9232,5887843.86906,-114402.979699,10.0,588784.386906,1756476549249,2025-08-29 14:09:09
HYPE,138246.06,44.8641,5965870.47324,-236420.331329,10.0,596587.047324,1756761764061,2025-09-01 21:22:44
HYPE,142890.78,44.8064,6155591.91162,-246831.556819,10.0,615559.191162,1756762092258,2025-09-01 21:28:12
HYPE,145219.5,44.777,6238484.5005,-264011.931219,10.0,623848.45005,1756762460277,2025-09-01 21:34:20
HYPE,147562.18,44.7438,6298544.09112,-303954.321759,10.0,629854.409112,1756764295290,2025-09-01 22:04:55
HYPE,149908.71,44.7103,6390608.3073,-311863.546019,10.0,639060.83073,1756764332950,2025-09-01 22:05:32
HYPE,152245.37,44.6809,6513361.41934,-289109.790939,10.0,651336.141934,1756765334639,2025-09-01 22:22:14
HYPE,145688.0,44.6809,6659835.544,150354.003244,10.0,665983.5544,1756895130293,2025-09-03 10:25:30
HYPE,145641.37,44.6809,6661636.2638,154238.196798,10.0,666163.62638,1756895580404,2025-09-03 10:33:00
HYPE,143457.33,44.6809,6562599.01818,152785.982649,10.0,656259.901818,1756895717932,2025-09-03 10:35:17
HYPE,142452.51,44.6809,6517202.3325,152285.6319,10.0,651720.23325,1756895744761,2025-09-03 10:35:44
HYPE,142437.75,44.6809,6513678.3075,149421.098058,10.0,651367.83075,1756895768746,2025-09-03 10:36:08
HYPE,139130.63,44.6809,6360635.01171,144143.140478,10.0,636063.501171,1756897824487,2025-09-03 11:10:24
HYPE,138175.17,44.6809,6338924.09892,165123.109809,10.0,633892.409892,1756898079347,2025-09-03 11:14:39
HYPE,136359.63,44.6809,6256043.46477,163362.568726,10.0,625604.346477,1756898105970,2025-09-03 11:15:05
HYPE,134771.44,44.6809,6183987.5244,162268.502282,10.0,618398.75244,1756898130633,2025-09-03 11:15:30
HYPE,133283.11,44.6809,6117561.46589,162342.475776,10.0,611756.146589,1756898154798,2025-09-03 11:15:54
HYPE,133184.42,44.6809,6111566.66496,160757.240036,10.0,611156.666496,1756898178989,2025-09-03 11:16:18
HYPE,132049.53,44.6809,6060413.17935,160311.743461,10.0,606041.317935,1756898447628,2025-09-03 11:20:47
HYPE,132021.57,44.6809,6055697.39433,156845.238438,10.0,605569.739433,1756898474594,2025-09-03 11:21:14
HYPE,131795.36,44.6809,6049275.22864,160530.355572,10.0,604927.522864,1756898510897,2025-09-03 11:21:50
HYPE,130928.04,44.6809,6009466.10796,159473.936084,10.0,600946.610796,1756898529710,2025-09-03 11:22:09
HYPE,130414.15,44.6809,5984314.10105,157283.034203,10.0,598431.410105,1756898556129,2025-09-03 11:22:36
HYPE,129841.58,44.6809,5959598.68042,158150.598073,10.0,595959.868042,1756898950611,2025-09-03 11:29:10
HYPE,126056.86,44.6809,5792060.60328,159717.491674,10.0,579206.060328,1756898980307,2025-09-03 11:29:40
HYPE,124851.87,44.6809,5730700.833,152197.846608,10.0,573070.0833,1756899314054,2025-09-03 11:35:14
HYPE,121868.53,44.6809,5593034.31582,147829.862323,10.0,559303.431582,1756899341446,2025-09-03 11:35:41
HYPE,122459.95,44.6851,5580989.7613,108846.126803,10.0,558098.97613,1756900225943,2025-09-03 11:50:25
HYPE,123446.87,44.692,5623622.16285,106524.322353,10.0,562362.216285,1756900347431,2025-09-03 11:52:27
HYPE,123553.64,44.6928,5630586.48208,108625.268083,10.0,563058.648208,1756900792653,2025-09-03 11:59:52
HYPE,126259.3,44.7111,5755656.4498,110452.422803,10.0,575565.64498,1756900816534,2025-09-03 12:00:16
HYPE,127209.02,44.7174,5795006.9061,106543.133103,10.0,579500.69061,1756903324372,2025-09-03 12:42:04
HYPE,127437.67,44.7189,5805423.05685,106544.276353,10.0,580542.305685,1756903351951,2025-09-03 12:42:31
HYPE,128454.68,44.7255,5847385.48828,102181.902283,10.0,584738.548828,1756903366886,2025-09-03 12:42:46
HYPE,128803.43,44.7274,5853600.67978,92550.734093,10.0,585360.067978,1756905943304,2025-09-03 13:25:43
HYPE,128863.08,44.7277,5856955.84908,93195.407393,10.0,585695.584908,1756906068149,2025-09-03 13:27:48
HYPE,130655.38,44.7375,5935673.9134,90471.359713,10.0,593567.39134,1756906090160,2025-09-03 13:28:10
HYPE,132719.55,44.7478,6025600.28955,86684.417863,10.0,602560.028955,1756906174973,2025-09-03 13:29:34
HYPE,132858.02,44.7485,6031754.108,86551.698313,10.0,603175.4108,1756906199862,2025-09-03 13:29:59
HYPE,137258.46,44.771,6243063.79464,97861.386953,10.0,624306.379464,1756909054678,2025-09-03 14:17:34
HYPE,136572.9,44.771,6306253.6575,191744.47604,10.0,630625.36575,1756918440191,2025-09-03 16:54:00
HYPE,135245.18,44.771,6241970.79254,186905.000879,10.0,624197.079254,1756918467138,2025-09-03 16:54:27
HYPE,134458.16,44.771,6209143.37064,189313.273735,10.0,620914.337064,1756918507802,2025-09-03 16:55:07
HYPE,130762.62,44.771,6040056.18042,185679.209736,10.0,604005.618042,1756918534686,2025-09-03 16:55:34
HYPE,124270.06,44.771,5739785.53128,176087.148597,10.0,573978.553128,1756918575880,2025-09-03 16:56:15
HYPE,121397.04,44.771,5612549.35032,177479.027599,10.0,561254.935032,1756919028414,2025-09-03 17:03:48
HYPE,120193.3,44.771,5558940.125,177762.479996,10.0,555894.0125,1756919055793,2025-09-03 17:04:15
HYPE,119987.78,44.771,5549314.83722,177338.533977,10.0,554931.483722,1756919079915,2025-09-03 17:04:39
HYPE,119945.28,44.771,5547469.2,177395.665465,10.0,554746.92,1756919096588,2025-09-03 17:04:56
HYPE,119812.85,44.771,5541224.49965,177079.992406,10.0,554122.449965,1756919367676,2025-09-03 17:09:27
HYPE,119159.78,44.771,5510901.50544,175995.613708,10.0,551090.150544,1756919386846,2025-09-03 17:09:46
HYPE,117783.08,44.771,5447349.66692,174080.049972,10.0,544734.966692,1756919416711,2025-09-03 17:10:16
HYPE,117061.01,44.771,5414305.83452,173364.034033,10.0,541430.583452,1756919440787,2025-09-03 17:10:40
HYPE,115621.39,44.771,5350957.9292,174469.396594,10.0,535095.79292,1756919466347,2025-09-03 17:11:06
HYPE,115497.0,44.771,5346240.633,175321.168621,10.0,534624.0633,1756919548302,2025-09-03 17:12:28
HYPE,113461.1,44.771,5253702.7744,173932.646697,10.0,525370.27744,1756919565072,2025-09-03 17:12:45
HYPE,111302.21,44.771,5155740.97162,172626.569372,10.0,515574.097162,1756919594476,2025-09-03 17:13:14
HYPE,110981.24,44.771,5143647.53028,174903.285012,10.0,514364.753028,1756919620317,2025-09-03 17:13:40
HYPE,109145.04,44.771,5058872.604,172336.921042,10.0,505887.2604,1756919644966,2025-09-03 17:14:04
HYPE,108932.35,44.771,5049450.1519,172436.81897,10.0,504945.01519,1756919668945,2025-09-03 17:14:28
HYPE,106671.52,44.771,4945398.33872,169604.689881,10.0,494539.833872,1756919685241,2025-09-03 17:14:45
HYPE,105696.29,44.771,4900185.70069,168054.101867,10.0,490018.570069,1756919712536,2025-09-03 17:15:12
HYPE,104830.85,44.771,4860063.03685,166678.076841,10.0,486006.303685,1756919736981,2025-09-03 17:15:36
HYPE,102675.22,44.771,4762898.10536,166022.917256,10.0,476289.810536,1756919854730,2025-09-03 17:17:34
HYPE,101856.39,44.771,4724812.36293,164597.035994,10.0,472481.236293,1756919881339,2025-09-03 17:18:01
HYPE,96209.71,44.771,4463457.07603,156049.419643,10.0,446345.707603,1756919905228,2025-09-03 17:18:25
HYPE,89745.13,44.771,4165879.18947,147897.427704,10.0,416587.918947,1756919930570,2025-09-03 17:18:50
HYPE,85437.58,44.771,3965927.02602,140798.707532,10.0,396592.702602,1756919953534,2025-09-03 17:19:13
HYPE,81131.88,44.771,3767115.45216,134757.750548,10.0,376711.545216,1756919978287,2025-09-03 17:19:38
HYPE,77569.36,44.771,3602631.35584,129771.338243,10.0,360263.135584,1756920002565,2025-09-03 17:20:02
HYPE,76826.18,44.771,3569421.14898,129834.064251,10.0,356942.114898,1756920026717,2025-09-03 17:20:26
HYPE,77728.87,44.7777,3530134.35992,49610.283691,10.0,353013.435992,1756958822821,2025-09-04 04:07:02
HYPE,81238.75,44.8011,3681496.43375,41909.674521,10.0,368149.643375,1756962102925,2025-09-04 05:01:42
HYPE,85658.63,44.8242,3877423.54558,37837.216351,10.0,387742.354558,1756962217863,2025-09-04 05:03:37
HYPE,87473.39,44.832,3957558.58377,35945.102541,10.0,395755.858377,1756967692449,2025-09-04 06:34:52
HYPE,86005.42,44.832,3955905.29832,100103.956562,10.0,395590.529832,1756988619809,2025-09-04 12:23:39
HYPE,85553.49,44.832,3935460.54,99920.157383,10.0,393546.054,1756988663289,2025-09-04 12:24:23
HYPE,85475.85,44.832,3931803.62415,99744.003753,10.0,393180.362415,1756988690469,2025-09-04 12:24:50
HYPE,85474.76,44.832,3931582.53572,99571.782284,10.0,393158.253572,1756988707525,2025-09-04 12:25:07
HYPE,85286.73,44.832,3922507.28616,98926.307572,10.0,392250.728616,1756988784573,2025-09-04 12:26:24
HYPE,85231.97,44.832,3920670.62,99544.645781,10.0,392067.062,1756988803578,2025-09-04 12:26:43
HYPE,85231.45,44.832,3919709.15405,98606.49251,10.0,391970.915405,1756988822466,2025-09-04 12:27:02
HYPE,94105.54,44.8549,4240583.84348,19481.69844,10.0,424058.384348,1756995033486,2025-09-04 14:10:33
HYPE,98545.05,44.8637,4443494.84955,22392.77901,10.0,444349.484955,1756995084758,2025-09-04 14:11:24
HYPE,99891.26,44.8662,4500101.263,18352.43196,10.0,450010.1263,1757003035067,2025-09-04 16:23:55
HYPE,100764.8,44.8678,4537842.0032,16740.19516,10.0,453784.20032,1757003077405,2025-09-04 16:24:37
HYPE,102985.04,44.8715,4637725.30632,16623.88868,10.0,463772.530632,1757003128225,2025-09-04 16:25:28
HYPE,107426.42,44.8781,4837304.26618,16203.08797,10.0,483730.426618,1757003174846,2025-09-04 16:26:14
HYPE,109647.65,44.881,4935350.37415,14249.42134,10.0,493535.037415,1757003255357,2025-09-04 16:27:35
HYPE,111870.26,44.8832,5033826.08922,12725.68829,10.0,503382.608922,1757003331818,2025-09-04 16:28:51
HYPE,114094.95,44.8845,5126742.4833,5642.26687,10.0,512674.24833,1757003376418,2025-09-04 16:29:36
HYPE,116324.6,44.8838,5217972.5822,-3127.43673,10.0,521797.25822,1757003842992,2025-09-04 16:37:22
HYPE,120783.9,44.8826,5418486.5379,-2613.08603,10.0,541848.65379,1757004102933,2025-09-04 16:41:42
HYPE,129702.4,44.8804,5817282.3424,-3816.46573,10.0,581728.23424,1757004223484,2025-09-04 16:43:43
HYPE,134194.66,44.8692,5976090.79378,-45118.79501,10.0,597609.079378,1757014494642,2025-09-04 19:34:54
HYPE,136440.18,44.8637,6073907.49306,-47316.72449,10.0,607390.749306,1757014539437,2025-09-04 19:35:39
HYPE,137563.22,44.8611,6124864.80728,-46382.51556,10.0,612486.480728,1757014581147,2025-09-04 19:36:21
HYPE,136586.96,44.8611,6247487.5504,120036.395698,10.0,624748.75504,1757026779590,2025-09-04 22:59:39
HYPE,135511.77,44.8611,6198308.3598,119091.489018,10.0,619830.83598,1757026808518,2025-09-04 23:00:08
HYPE,132863.2,44.8611,6077029.9048,116630.989323,10.0,607702.99048,1757026832852,2025-09-04 23:00:32
HYPE,131004.41,44.8611,5997643.89862,120632.481733,10.0,599764.389862,1757026857207,2025-09-04 23:00:57
HYPE,128858.71,44.8611,5900053.75477,119300.955431,10.0,590005.375477,1757026887355,2025-09-04 23:01:27
HYPE,128854.06,44.8611,5901515.948,120971.753113,10.0,590151.5948,1757026909671,2025-09-04 23:01:49
HYPE,128396.13,44.8611,5880285.96174,120285.04352,10.0,588028.596174,1757026926526,2025-09-04 23:02:06
HYPE,126637.6,44.8611,5797469.328,116358.127222,10.0,579746.9328,1757026953840,2025-09-04 23:02:33
HYPE,126576.75,44.8611,5795949.3825,117567.984062,10.0,579594.93825,1757026994699,2025-09-04 23:03:14
HYPE,126268.32,44.8611,5780689.95792,116145.090876,10.0,578068.995792,1757027013884,2025-09-04 23:03:33
HYPE,125152.73,44.8611,5728365.60483,113867.413063,10.0,572836.560483,1757027040649,2025-09-04 23:04:00
HYPE,125152.23,44.8611,5729844.54609,115368.784911,10.0,572984.454609,1757027082100,2025-09-04 23:04:42
HYPE,113534.32,44.8611,5198622.97848,105340.280297,10.0,519862.297848,1757027139184,2025-09-04 23:05:39
HYPE,113006.19,44.8611,5174327.42772,104737.260496,10.0,517432.742772,1757027166500,2025-09-04 23:06:06
HYPE,112270.68,44.8611,5139751.7304,103157.404066,10.0,513975.17304,1757055843332,2025-09-05 07:04:03
HYPE,109125.26,44.8611,4995754.4028,100267.305273,10.0,499575.44028,1757055868659,2025-09-05 07:04:28
HYPE,107964.12,44.8611,4943677.0548,100280.058961,10.0,494367.70548,1757055892988,2025-09-05 07:04:52
HYPE,107491.78,44.8611,4921188.67196,98981.402281,10.0,492118.867196,1757055917610,2025-09-05 07:05:17
HYPE,106832.26,44.8611,4891635.52088,99015.091607,10.0,489163.552088,1757055958502,2025-09-05 07:05:58
HYPE,105950.99,44.8611,4851177.97913,98092.35524,10.0,485117.797913,1757055985823,2025-09-05 07:06:25
HYPE,105276.04,44.8611,4820379.31952,97572.743924,10.0,482037.931952,1757056010833,2025-09-05 07:06:50
HYPE,105221.07,44.8611,4817651.91102,97311.354072,10.0,481765.191102,1757056035432,2025-09-05 07:07:15
HYPE,104269.72,44.8611,4774614.74852,96952.867904,10.0,477461.474852,1757056051687,2025-09-05 07:07:31
HYPE,98247.64,44.8611,4500331.39784,92827.08609,10.0,450033.139784,1757056077825,2025-09-05 07:07:57
